1443657604541670000.00,19.162844
1443657604550000000.00,19.196033
1443657604558330000.00,19.227812
1443657604566670000.00,19.259825
1443657604575000000.00,19.29463
1443657604583330000.00,19.332378
1443657604591670000.00,19.370371
1443657604600000000.00,19.406574
1443657604608330000.00,19.444466
1443657604616670000.00,19.484011
1443657604625000000.00,19.523197
1443657604633330000.00,19.563805
1443657604641670000.00,19.60516
1443657604650000000.00,19.645529
1443657604658330000.00,19.685236
1443657604666670000.00,19.726936
1443657604675000000.00,19.770821
1443657604683330000.00,19.814552
1443657604691670000.00,19.857168
1443657604700000000.00,19.897947
1443657604708330000.00,19.936964
1443657604716670000.00,19.975521
1443657604725000000.00,20.013109
1443657604733330000.00,20.047697
1443657604741670000.00,20.081024
1443657604750000000.00,20.11632
1443657604758330000.00,20.153618
1443657604766670000.00,20.190378
1443657604775000000.00,20.226591
1443657604783330000.00,20.263342
1443657604791670000.00,20.298887
1443657604800000000.00,20.332375
1443657604808330000.00,20.367609
1443657604816670000.00,20.407488
1443657604825000000.00,20.446892
1443657604833330000.00,20.482836
1443657604841670000.00,20.519402
1443657604850000000.00,20.559288
1443657604858330000.00,20.600573
1443657604866670000.00,20.641327
1443657604875000000.00,20.68314
1443657604883330000.00,20.727312
1443657604891670000.00,20.772919
1443657604900000000.00,20.818201
1443657604908330000.00,20.860985
1443657604916670000.00,20.900812
1443657604925000000.00,20.938942
1443657604933330000.00,20.974777
1443657604941670000.00,21.009367
1443657604950000000.00,21.044809
1443657604958330000.00,21.079941
1443657604966670000.00,21.113989
1443657604975000000.00,21.148262
1443657604983330000.00,21.183016
1443657604991670000.00,21.216885
1443657605000000000.00,21.251108
1443657605008330000.00,21.286572
1443657605016670000.00,21.321714
1443657605025000000.00,21.358744
1443657605033330000.00,21.400558
1443657605041670000.00,21.4438
1443657605050000000.00,21.484385
1443657605058330000.00,21.524429
1443657605066670000.00,21.567423
1443657605075000000.00,21.612591
1443657605083330000.00,21.657316
1443657605091670000.00,21.701065
1443657605100000000.00,21.745504
1443657605108330000.00,21.789928
1443657605116670000.00,21.833336
1443657605125000000.00,21.876461
1443657605133330000.00,21.917751
1443657605141670000.00,21.956245
1443657605150000000.00,21.99197
1443657605158330000.00,22.027081
1443657605166670000.00,22.064503
1443657605175000000.00,22.102364
1443657605183330000.00,22.137297
1443657605191670000.00,22.167274
1443657605200000000.00,22.196014
1443657605208330000.00,22.229599
1443657605216670000.00,22.266884
1443657605225000000.00,22.30389
1443657605233330000.00,22.340811
1443657605241670000.00,22.379675
1443657605250000000.00,22.422554
1443657605258330000.00,22.469738
1443657605266670000.00,22.515663
1443657605275000000.00,22.556999
1443657605283330000.00,22.598129
1443657605291670000.00,22.642138
1443657605300000000.00,22.687683
1443657605308330000.00,22.733364
1443657605316670000.00,22.778164
1443657605325000000.00,22.821081
1443657605333330000.00,22.864246
1443657605341670000.00,22.909191
1443657605350000000.00,22.953356
1443657605358330000.00,22.994568
1443657605366670000.00,23.032803
1443657605375000000.00,23.070208
1443657605383330000.00,23.107029
1443657605391670000.00,23.141586
1443657605400000000.00,23.174301
1443657605408330000.00,23.208038
1443657605416670000.00,23.243771
1443657605425000000.00,23.278702
1443657605433330000.00,23.314596
1443657605441670000.00,23.354609
1443657605450000000.00,23.396645
1443657605458330000.00,23.439556
1443657605466670000.00,23.483992
1443657605475000000.00,23.530304
1443657605483330000.00,23.578117
1443657605491670000.00,23.627161
1443657605500000000.00,23.67617
1443657605508330000.00,23.721012
1443657605516670000.00,23.763657
1443657605525000000.00,23.808783
1443657605533330000.00,23.853495
1443657605541670000.00,23.894211
1443657605550000000.00,23.931465
1443657605558330000.00,23.967979
1443657605566670000.00,24.003473
1443657605575000000.00,24.037746
1443657605583330000.00,24.074072
1443657605591670000.00,24.110485
1443657605600000000.00,24.145153
1443657605608330000.00,24.180677
1443657605616670000.00,24.216827
1443657605625000000.00,24.253441
1443657605633330000.00,24.291237
1443657605641670000.00,24.329453
1443657605650000000.00,24.368484
1443657605658330000.00,24.409542
1443657605666670000.00,24.453756
1443657605675000000.00,24.49983
1443657605683330000.00,24.544083
1443657605691670000.00,24.585539
1443657605700000000.00,24.6287
1443657605708330000.00,24.67667
1443657605716670000.00,24.724291
1443657605725000000.00,24.766151
1443657605733330000.00,24.801548
1443657605741670000.00,24.834959
1443657605750000000.00,24.873074
1443657605758330000.00,24.914074
1443657605766670000.00,24.953402
1443657605775000000.00,24.991228
1443657605783330000.00,25.028044
1443657605791670000.00,25.065836
1443657605800000000.00,25.10611
1443657605808330000.00,25.145693
1443657605816670000.00,25.183123
1443657605825000000.00,25.220852
1443657605833330000.00,25.259642
1443657605841670000.00,25.299076
1443657605850000000.00,25.340191
1443657605858330000.00,25.383026
1443657605866670000.00,25.42452
1443657605875000000.00,25.464676
1443657605883330000.00,25.507086
1443657605891670000.00,25.552319
1443657605900000000.00,25.597485
1443657605908330000.00,25.640894
1443657605916670000.00,25.683971
1443657605925000000.00,25.726566
1443657605933330000.00,25.768375
1443657605941670000.00,25.808796
1443657605950000000.00,25.846315
1443657605958330000.00,25.883083
1443657605966670000.00,25.920837
1443657605975000000.00,25.959213
1443657605983330000.00,25.997482
1443657605991670000.00,26.035202
1443657606000000000.00,26.07379
1443657606008330000.00,26.113121
1443657606016670000.00,26.150568
1443657606025000000.00,26.185249
1443657606033330000.00,26.220699
1443657606041670000.00,26.259869
1443657606050000000.00,26.300419
1443657606058330000.00,26.340645
1443657606066670000.00,26.381865
1443657606075000000.00,26.42304
1443657606083330000.00,26.462803
1443657606091670000.00,26.503883
1443657606100000000.00,26.548153
1443657606108330000.00,26.593422
1443657606116670000.00,26.636497
1443657606125000000.00,26.6768
1443657606133330000.00,26.71641
1443657606141670000.00,26.756031
1443657606150000000.00,26.797182
1443657606158330000.00,26.840441
1443657606166670000.00,26.882435
1443657606175000000.00,26.92206
1443657606183330000.00,26.96022
1443657606191670000.00,26.99794
1443657606200000000.00,27.037094
1443657606208330000.00,27.075668
1443657606216670000.00,27.110512
1443657606225000000.00,27.145699
1443657606233330000.00,27.185814
1443657606241670000.00,27.227926
1443657606250000000.00,27.2682
1443657606258330000.00,27.308918
1443657606266670000.00,27.352516
1443657606275000000.00,27.395264
1443657606283330000.00,27.435715
1443657606291670000.00,27.477299
1443657606300000000.00,27.519646
1443657606308330000.00,27.561474
1443657606316670000.00,27.603727
1443657606325000000.00,27.645428
1443657606333330000.00,27.685278
1443657606341670000.00,27.724272
1443657606350000000.00,27.764652
1443657606358330000.00,27.80562
1443657606366670000.00,27.844616
1443657606375000000.00,27.882801
1443657606383330000.00,27.922186
1443657606391670000.00,27.963703
1443657606400000000.00,28.004776
1443657606408330000.00,28.044273
1443657606416670000.00,28.085909
1443657606425000000.00,28.126989
1443657606433330000.00,28.166161
1443657606441670000.00,28.206474
1443657606450000000.00,28.247387
1443657606458330000.00,28.288174
1443657606466670000.00,28.328047
1443657606475000000.00,28.366705
1443657606483330000.00,28.404282
1443657606491670000.00,28.442266
1443657606500000000.00,28.482979
1443657606508330000.00,28.525408
1443657606516670000.00,28.568752
1443657606525000000.00,28.612282
1443657606533330000.00,28.653959
1443657606541670000.00,28.694208
1443657606550000000.00,28.733648
1443657606558330000.00,28.773266
1443657606566670000.00,28.81464
1443657606575000000.00,28.856613
1443657606583330000.00,28.897684
1443657606591670000.00,28.938026
1443657606600000000.00,28.978521
1443657606608330000.00,29.020559
1443657606616670000.00,29.062757
1443657606625000000.00,29.103012
1443657606633330000.00,29.142666
1443657606641670000.00,29.183008
1443657606650000000.00,29.224758
1443657606658330000.00,29.267822
1443657606666670000.00,29.309559
1443657606675000000.00,29.349297
1443657606683330000.00,29.389826
1443657606691670000.00,29.431553
1443657606700000000.00,29.471836
1443657606708330000.00,29.512646
1443657606716670000.00,29.557426
1443657606725000000.00,29.602602
1443657606733330000.00,29.645554
1443657606741670000.00,29.687918
1443657606750000000.00,29.730516
1443657606758330000.00,29.772932
1443657606766670000.00,29.816231
1443657606775000000.00,29.860556
1443657606783330000.00,29.9042
1443657606791670000.00,29.947933
1443657606800000000.00,29.991106
1443657606808330000.00,30.034355
1443657606816670000.00,30.078527
1443657606825000000.00,30.121117
1443657606833330000.00,30.163725
1443657606841670000.00,30.207512
1443657606850000000.00,30.251221
1443657606858330000.00,30.294842
1443657606866670000.00,30.338297
1443657606875000000.00,30.382389
1443657606883330000.00,30.427082
1443657606891670000.00,30.471004
1443657606900000000.00,30.513359
1443657606908330000.00,30.556444
1443657606916670000.00,30.600266
1443657606925000000.00,30.640871
1443657606933330000.00,30.679104
1443657606941670000.00,30.718842
1443657606950000000.00,30.759325
1443657606958330000.00,30.79847
1443657606966670000.00,30.83847
1443657606975000000.00,30.880203
1443657606983330000.00,30.921782
1443657606991670000.00,30.963909
1443657607000000000.00,31.008085
1443657607008330000.00,31.053167
1443657607016670000.00,31.097042
1443657607025000000.00,31.137522
1443657607033330000.00,31.175381
1443657607041670000.00,31.215084
1443657607050000000.00,31.257738
1443657607058330000.00,31.301188
1443657607066670000.00,31.343126
1443657607075000000.00,31.383471
1443657607083330000.00,31.425125
1443657607091670000.00,31.467112
1443657607100000000.00,31.508171
1443657607108330000.00,31.550673
1443657607116670000.00,31.593491
1443657607125000000.00,31.634409
1443657607133330000.00,31.675621
1443657607141670000.00,31.717527
1443657607150000000.00,31.757574
1443657607158330000.00,31.79637
1443657607166670000.00,31.834064
1443657607175000000.00,31.870804
1443657607183330000.00,31.909527
1443657607191670000.00,31.94895
1443657607200000000.00,31.98632
1443657607208330000.00,32.025215
1443657607216670000.00,32.066116
1443657607225000000.00,32.104179
1443657607233330000.00,32.141655
1443657607241670000.00,32.182526
1443657607250000000.00,32.225945
1443657607258330000.00,32.270947
1443657607266670000.00,32.316666
1443657607275000000.00,32.360748
1443657607283330000.00,32.403404
1443657607291670000.00,32.44762
1443657607300000000.00,32.491951
1443657607308330000.00,32.535652
1443657607316670000.00,32.57859
1443657607325000000.00,32.61924
1443657607333330000.00,32.660419
1443657607341670000.00,32.701828
1443657607350000000.00,32.740597
1443657607358330000.00,32.778076
1443657607366670000.00,32.815445
1443657607375000000.00,32.851074
1443657607383330000.00,32.885479
1443657607391670000.00,32.918888
1443657607400000000.00,32.94981
1443657607408330000.00,32.982517
1443657607416670000.00,33.020256
1443657607425000000.00,33.060127
1443657607433330000.00,33.100368
1443657607441670000.00,33.142387
1443657607450000000.00,33.185661
1443657607458330000.00,33.229248
1443657607466670000.00,33.274818
1443657607475000000.00,33.320084
1443657607483330000.00,33.3638
1443657607491670000.00,33.407791
1443657607500000000.00,33.451599
1443657607508330000.00,33.496159
1443657607516670000.00,33.540932
1443657607525000000.00,33.583748
1443657607533330000.00,33.625511
1443657607541670000.00,33.667019
1443657607550000000.00,33.706604
1443657607558330000.00,33.743279
1443657607566670000.00,33.778889
1443657607575000000.00,33.815952
1443657607583330000.00,33.854698
1443657607591670000.00,33.893082
1443657607600000000.00,33.93058
1443657607608330000.00,33.967884
1443657607616670000.00,34.006065
1443657607625000000.00,34.046646
1443657607633330000.00,34.088783
1443657607641670000.00,34.13176
1443657607650000000.00,34.176697
1443657607658330000.00,34.223221
1443657607666670000.00,34.268456
1443657607675000000.00,34.313843
1443657607683330000.00,34.363426
1443657607691670000.00,34.414398
1443657607700000000.00,34.46376
1443657607708330000.00,34.512848
1443657607716670000.00,34.562256
1443657607725000000.00,34.610603
1443657607733330000.00,34.656639
1443657607741670000.00,34.700603
1443657607750000000.00,34.741714
1443657607758330000.00,34.780411
1443657607766670000.00,34.81776
